"","precio","quilate","corte","color","claridad","profundidad","tabla","x","y","z"
"49602",2137,0.6,"Ideal","E","VS2",62.3,53.8,5.41,5.45,3.38
"49603",2137,0.53,"Ideal","G","IF",62.7,56,5.23,5.13,3.25
"49604",2137,0.7,"Bueno","H","VS2",64.1,58,5.51,5.57,3.55
"49605",2137,0.7,"Bueno","H","VS2",64.5,57,5.53,5.57,3.58
"49606",2137,0.7,"Bueno","G","SI1",64.6,59,5.49,5.54,3.56
"49607",2138,0.74,"Muy bueno","H","SI2",63.1,55,5.72,5.78,3.63
"49608",2138,0.71,"Muy bueno","F","SI2",60.5,62,5.75,5.79,3.49
"49609",2138,0.7,"Muy bueno","H","VS2",61.4,54,5.77,5.66,3.51
"49610",2138,0.51,"Ideal","F","VVS2",60.3,56,5.2,5.23,3.15
"49611",2138,0.52,"Ideal","F","VS1",61.5,56,5.19,5.22,3.2
"49612",2138,0.7,"Ideal","H","SI1",61.2,58,5.74,5.77,3.52
"49613",2138,0.9,"Regular","E","I1",59.9,66,6.18,6.14,3.69
"49614",2138,0.66,"Bueno","F","VS2",64.1,56,5.5,5.46,3.51
"49615",2138,0.7,"Ideal","F","SI2",62.8,55,5.68,5.65,3.56
"49616",2138,0.9,"Regular","H","SI2",64.4,59,6.03,5.99,3.87
"49617",2139,0.72,"Ideal","J","VVS1",62.4,58,5.71,5.76,3.58
"49618",2139,0.72,"Ideal","G","SI2",62.1,59,5.71,5.76,3.56
"49619",2139,0.66,"Bueno","G","VS1",61.6,61,5.56,5.63,3.43
"49620",2139,0.46,"Bueno","D","IF",58.6,59,5.06,5.11,2.98
"49621",540,0.32,"Ideal","F","SI2",62.6,56,4.41,4.37,2.75
"49622",540,0.32,"Muy bueno","F","SI2",63.1,56,4.38,4.34,2.75
"49623",540,0.3,"Ideal","I","VS2",62.6,56,4.31,4.29,2.69
"49624",540,0.3,"Muy bueno","H","SI1",59.4,63,4.4,4.35,2.6
"49625",540,0.3,"Bueno","H","SI1",63.9,55,4.27,4.24,2.72
"49626",540,0.3,"Premium","H","SI1",61.3,61,4.27,4.25,2.61
"49627",540,0.3,"Premium","H","SI1",62.9,56,4.31,4.28,2.7
"49628",540,0.3,"Premium","E","SI2",61.9,58,4.31,4.28,2.66
"49629",540,0.32,"Ideal","J","VS1",61.3,57,4.43,4.41,2.71
"49630",540,0.32,"Premium","J","VS1",60.6,59,4.46,4.42,2.69
"49631",540,0.32,"Premium","J","VS1",61.9,58,4.39,4.33,2.7
"49632",540,0.32,"Premium","J","VS1",61.7,58,4.4,4.38,2.71
"49633",540,0.32,"Premium","I","SI1",61.6,61,4.4,4.36,2.7
"49634",540,0.32,"Premium","I","SI1",61.1,59,4.42,4.38,2.69
"49635",540,0.32,"Premium","I","SI1",59.9,61,4.47,4.44,2.67
"49636",540,0.32,"Muy bueno","I","SI1",63.5,57,4.33,4.3,2.74
"49637",540,0.32,"Premium","G","SI2",61,59,4.42,4.36,2.68
"49638",540,0.32,"Premium","G","SI2",62.3,58,4.42,4.37,2.74
"49639",540,0.32,"Muy bueno","G","SI2",63.4,55,4.35,4.32,2.75
"49640",540,0.32,"Premium","G","SI2",62.7,58,4.39,4.35,2.74
"49641",540,0.32,"Ideal","G","SI2",62.5,57,4.38,4.35,2.73
"49642",540,0.32,"Premium","F","SI2",59.7,59,4.48,4.43,2.66
"49643",540,0.32,"Bueno","F","SI2",63.8,55,4.35,4.34,2.77
"49644",540,0.3,"Ideal","H","SI1",62.6,55,4.32,4.28,2.69
"49645",540,0.3,"Premium","H","SI1",61.2,60,4.31,4.29,2.63
"49646",540,0.3,"Premium","H","SI1",61.3,58,4.33,4.29,2.64
"49647",540,0.3,"Premium","H","SI1",59.5,62,4.35,4.32,2.58
"49648",540,0.3,"Premium","H","SI1",59.3,59,4.38,4.36,2.59
"49649",540,0.3,"Premium","H","SI1",62.9,58,4.24,4.22,2.66
"49650",540,0.3,"Premium","H","SI1",62.6,58,4.28,4.22,2.66
"49651",2139,0.7,"Premium","F","SI2",59.6,60,5.77,5.71,3.42
"49652",2140,0.59,"Ideal","F","VS1",61.1,56,5.43,5.47,3.33
"49653",2140,0.82,"Bueno","J","SI1",57.4,59,6.25,6.19,3.57
"49654",2140,0.82,"Bueno","J","SI1",57.5,62,6.25,6.2,3.58
"49655",2141,0.71,"Muy bueno","H","SI2",61.8,58,5.67,5.73,3.52
"49656",2141,0.7,"Muy bueno","G","SI2",60.7,58,5.74,5.76,3.49
"49657",2141,0.7,"Muy bueno","G","SI2",60.7,58,5.74,5.8,3.5
"49658",2141,0.7,"Muy bueno","G","SI2",61.7,60,5.67,5.7,3.51
"49659",2141,0.71,"Muy bueno","I","SI1",61.8,56,5.73,5.76,3.55
"49660",2141,0.71,"Muy bueno","I","SI1",61.5,58,5.67,5.72,3.5
"49661",2141,0.71,"Muy bueno","I","SI1",58.9,59,5.78,5.84,3.42
"49662",2141,0.71,"Muy bueno","H","SI1",64,58,5.57,5.61,3.58
"49663",2141,0.71,"Ideal","I","VS2",61,58,5.77,5.81,3.53
"49664",2141,0.6,"Ideal","E","VS2",60.6,56,5.47,5.52,3.33
"49665",2141,0.62,"Ideal","G","VS1",61.8,57,5.47,5.5,3.39
"49666",2142,0.6,"Muy bueno","H","VVS1",61.5,56,5.43,5.46,3.35
"49667",2142,0.75,"Premium","I","SI1",62.7,61,5.75,5.71,3.59
"49668",2142,0.7,"Ideal","I","VS1",63.1,54,5.61,5.67,3.56
"49669",2142,0.7,"Ideal","I","VS1",63,54,5.63,5.7,3.57
"49670",2142,0.7,"Bueno","I","SI1",63.8,57,5.66,5.63,3.6
"49671",2142,0.7,"Ideal","H","SI2",59.9,57,5.77,5.74,3.45
"49672",2142,0.7,"Bueno","I","SI1",63.6,61,5.63,5.59,3.57
"49673",2142,0.7,"Bueno","I","SI1",64.3,57,5.63,5.59,3.61
"49674",2142,0.6,"Premium","F","VS1",59.4,58,5.52,5.45,3.26
"49675",2142,0.6,"Ideal","F","VS1",62.9,57,5.35,5.31,3.35
"49676",2142,0.7,"Premium","H","SI2",62.8,59,5.65,5.62,3.54
"49677",2143,0.6,"Ideal","F","VVS2",63,55,5.39,5.37,3.39
"49678",2143,0.9,"Bueno","F","I1",64.3,58,6.09,6.05,3.9
"49679",2143,0.53,"Ideal","E","VS1",61.4,56,5.21,5.25,3.21
"49680",2143,0.53,"Ideal","E","VS1",60.1,57,5.25,5.31,3.17
"49681",2143,0.76,"Ideal","G","SI2",62.1,54,5.88,5.84,3.64
"49682",2144,0.72,"Muy bueno","J","VVS2",63,59,5.7,5.72,3.6
"49683",2144,0.73,"Bueno","I","VS2",63.7,58,5.69,5.64,3.61
"49684",2144,0.52,"Regular","F","IF",64.6,58,5.04,5.17,3.3
"49685",2144,0.72,"Premium","H","SI2",61.8,56,5.79,5.73,3.56
"49686",2145,0.56,"Ideal","E","VS1",61.9,57,5.31,5.29,3.28
"49687",2145,0.59,"Muy bueno","E","VS2",59.4,63,5.42,5.46,3.23
"49688",2145,0.71,"Ideal","I","VVS2",61.6,56,5.72,5.8,3.56
"49689",2145,0.7,"Muy bueno","H","VS1",62.2,57,5.67,5.72,3.54
"49690",2145,0.7,"Muy bueno","H","VS1",62.4,57,5.64,5.7,3.54
"49691",2145,0.51,"Ideal","D","VVS2",62,55,5.13,5.16,3.19
"49692",2145,0.5,"Ideal","F","VVS1",62.6,53.1,5.08,5.11,3.19
"49693",2145,0.71,"Bueno","I","VS2",61.1,60.6,5.71,5.74,3.49
"49694",2146,0.51,"Muy bueno","E","VVS2",62.8,57,5.06,5.1,3.19
"49695",2146,0.52,"Ideal","D","VS1",60.4,56,5.24,5.26,3.17
"49696",2146,0.51,"Ideal","G","IF",62.9,58,5.07,5.11,3.2
"49697",2147,0.55,"Muy bueno","F","VVS2",62.4,59,5.2,5.22,3.25
"49698",2147,0.62,"Muy bueno","E","VS1",60.1,56,5.56,5.58,3.35
"49699",2147,0.71,"Muy bueno","F","SI2",62.8,58,5.63,5.7,3.56
"49700",2147,0.7,"Muy bueno","I","SI1",63,56,5.61,5.66,3.55
"49701",2147,0.7,"Muy bueno","I","SI1",62.2,55,5.62,5.67,3.51
"49702",2147,0.53,"Premium","D","VS1",60,61,5.3,5.26,3.17
"49703",2147,0.71,"Muy bueno","G","SI1",63.2,58,5.68,5.65,3.58
"49704",2147,0.61,"Ideal","D","VS2",61,57,5.45,5.47,3.33
"49705",2147,0.6,"Ideal","G","VS1",61.2,56,5.43,5.47,3.33
"49706",2147,0.6,"Ideal","G","VS1",61.1,57,5.41,5.45,3.32
"49707",2147,0.6,"Ideal","G","VS1",62.5,56,5.37,5.41,3.36
"49708",2147,0.77,"Ideal","J","SI1",61.6,55,5.87,5.93,3.63
"49709",2147,0.71,"Premium","G","SI2",60.6,59,5.78,5.74,3.49
"49710",2147,0.57,"Ideal","G","VVS2",61.9,56,5.3,5.29,3.28
"49711",2147,0.53,"Premium","D","VS1",59.2,60,5.37,5.31,3.16
"49712",2147,0.71,"Premium","G","SI2",62.7,60,5.69,5.63,3.55
"49713",2147,0.73,"Regular","D","SI2",65.5,60,5.64,5.54,3.66
"49714",2148,0.5,"Muy bueno","E","VVS1",62.1,56,5.06,5.11,3.16
"49715",2148,0.56,"Ideal","G","VVS2",62.6,53,5.27,5.31,3.31
"49716",2148,0.76,"Premium","J","VS1",61.1,58,5.85,5.91,3.59
"49717",2148,0.72,"Premium","I","SI1",61.5,59,5.73,5.78,3.54
"49718",2149,0.63,"Muy bueno","F","VS1",59.2,57,5.56,5.66,3.32
"49719",2149,0.71,"Regular","F","SI1",57,62,5.84,5.87,3.34
"49720",2150,0.72,"Ideal","J","VVS2",61.5,57,5.74,5.77,3.54
"49721",2150,0.7,"Premium","J","IF",60.5,59,5.67,5.73,3.45
"49722",2150,0.7,"Premium","G","SI1",63,59,5.64,5.6,3.54
"49723",2150,0.7,"Regular","G","SI1",63.1,57,5.64,5.58,3.54
"49724",2150,0.7,"Bueno","G","SI1",63.7,60,5.57,5.51,3.53
"49725",2150,0.7,"Bueno","E","SI1",57.8,62,5.79,5.84,3.36
"49726",2151,0.71,"Regular","D","SI1",64.6,60,5.55,5.6,3.6
"49727",2152,0.7,"Regular","H","VS1",64.9,56,5.68,5.56,3.65
"49728",2153,0.5,"Muy bueno","F","VVS2",62.8,55,5,5.13,3.18
"49729",2153,0.53,"Ideal","G","VVS1",61.6,57,5.2,5.22,3.21
"49730",2153,0.52,"Premium","G","VVS1",61.9,61,5.13,5.11,3.17
"49731",2153,0.52,"Premium","G","VVS1",59.2,58,5.31,5.28,3.14
"49732",2154,0.7,"Ideal","I","VS2",62.2,55,5.69,5.73,3.55
"49733",2154,0.7,"Premium","I","VS2",60.8,59,5.68,5.71,3.46
"49734",2154,0.53,"Ideal","H","VVS1",61.1,57,5.22,5.25,3.2
"49735",2154,0.74,"Ideal","J","VS1",61.6,57,5.77,5.83,3.57
"49736",2154,0.72,"Ideal","J","SI1",62.3,55,5.73,5.76,3.58
"49737",2154,0.48,"Ideal","F","IF",62.1,55,5,5.05,3.12
"49738",2155,0.59,"Muy bueno","G","VVS2",62.5,57,5.32,5.36,3.34
"49739",2155,0.77,"Muy bueno","J","VS2",62.9,58,5.83,5.87,3.68
"49740",2155,0.7,"Muy bueno","F","SI1",60.5,56,5.73,5.8,3.49
"49741",2155,0.59,"Ideal","G","VVS2",62.3,56,5.34,5.39,3.34
"49742",2155,0.7,"Premium","H","SI1",62,58,5.65,5.71,3.52
"49743",2155,0.7,"Premium","H","SI1",61.3,58,5.71,5.74,3.51
"49744",2155,0.72,"Premium","D","SI2",61.3,59,5.79,5.76,3.54
"49745",2155,0.64,"Ideal","G","VS1",62.3,54,5.54,5.56,3.46
"49746",2155,0.7,"Bueno","G","SI1",61.8,62,5.68,5.72,3.52
"49747",2155,0.73,"Ideal","E","SI2",62.1,57,5.75,5.71,3.56
"49748",2156,0.71,"Bueno","H","SI1",64,61,5.61,5.54,3.57
"49749",2156,0.63,"Ideal","E","VS2",62.1,56,5.54,5.51,3.43
"49750",2156,0.62,"Ideal","E","SI1",60.7,56,5.54,5.57,3.37
"49751",2157,0.63,"Muy bueno","G","VS1",63.1,58,5.42,5.46,3.43
"49752",2157,0.56,"Ideal","H","IF",60.4,57,5.35,5.39,3.24
"49753",2157,0.56,"Ideal","H","IF",61.3,55,5.31,5.33,3.26
"49754",2158,0.72,"Muy bueno","F","SI2",60.4,59,5.8,5.83,3.51
"49755",2158,0.53,"Ideal","F","VVS2",62.2,56,5.18,5.2,3.23
"49756",2159,0.77,"Muy bueno","I","SI2",60.8,56,5.89,5.92,3.59
"49757",2159,0.7,"Premium","E","SI2",61.8,59,5.69,5.76,3.54
"49758",2159,0.7,"Bueno","E","SI2",63.1,56,5.63,5.66,3.56
"49759",2159,0.77,"Ideal","J","VS2",61.4,55,5.9,5.95,3.64
"49760",2159,0.59,"Ideal","G","VS2",61.7,55,5.38,5.41,3.33
"49761",2159,0.83,"Bueno","J","SI1",60.6,63,6.03,6.08,3.67
"49762",2159,0.7,"Premium","H","SI2",58.8,59,5.92,5.84,3.44
"49763",2160,0.72,"Muy bueno","H","SI2",62.4,59,5.67,5.71,3.55
"49764",2160,0.53,"Ideal","F","VVS2",61.9,56,5.18,5.22,3.22
"49765",2160,0.53,"Ideal","F","VVS2",60.8,56,5.22,5.24,3.18
"49766",2160,0.53,"Ideal","F","VVS2",61.3,57,5.2,5.24,3.2
"49767",2160,0.5,"Premium","F","VVS2",63,57,5.05,5.01,3.17
"49768",2160,0.5,"Premium","F","VVS2",62.3,58,5.11,5.06,3.17
"49769",2160,0.5,"Premium","F","VVS2",61.9,58,5.1,5.07,3.15
"49770",2160,0.5,"Ideal","F","VVS2",61.6,56,5.11,5.08,3.14
"49771",2160,0.5,"Ideal","F","VVS2",62.2,54,5.11,5.09,3.17
"49772",2160,0.5,"Ideal","F","VVS2",62,55,5.12,5.1,3.17
"49773",2160,0.5,"Premium","F","VVS2",61.8,56,5.15,5.11,3.17
"49774",2160,0.34,"Regular","F","I1",55.8,62,4.72,4.6,2.6
"49775",2161,0.62,"Muy bueno","G","VS1",60.1,58,5.52,5.54,3.32
"49776",2161,0.7,"Premium","F","SI1",61.3,59,5.71,5.74,3.51
"49777",2161,0.7,"Bueno","F","SI1",63.1,57,5.61,5.65,3.55
"49778",2161,0.7,"Muy bueno","F","SI1",59.8,59,5.78,5.82,3.47
"49779",2161,0.7,"Ideal","F","SI1",61.2,56,5.72,5.78,3.52
"49780",2161,0.7,"Muy bueno","F","SI1",62.6,59,5.64,5.7,3.55
"49781",2161,0.7,"Muy bueno","F","SI1",62.3,58,5.62,5.78,3.55
"49782",2161,0.61,"Ideal","E","VS1",61.6,57,5.42,5.45,3.35
"49783",2161,0.7,"Muy bueno","F","SI1",61.4,57,5.73,5.77,3.53
"49784",2161,0.75,"Ideal","J","VS1",61.9,56,5.81,5.85,3.61
"49785",2161,0.71,"Ideal","F","SI2",59.9,59,5.79,5.83,3.48
"49786",2161,0.71,"Bueno","I","VS1",64.2,56,5.62,5.66,3.62
"49787",2162,0.77,"Ideal","G","SI2",60.3,56,5.96,5.92,3.58
"49788",2162,0.71,"Ideal","J","VVS2",60.5,58,5.77,5.8,3.5
"49789",2162,0.51,"Ideal","G","IF",61.6,54,5.17,5.19,3.19
"49790",2162,0.77,"Muy bueno","I","VS2",62.4,63,5.84,5.8,3.63
"49791",2163,0.73,"Premium","G","SI1",60.8,58,5.82,5.85,3.55
"49792",2163,0.73,"Premium","G","SI1",62,58,5.75,5.8,3.58
"49793",2163,0.85,"Bueno","J","SI1",59.2,64,6.13,6.17,3.64
"49794",2163,0.51,"Ideal","F","VVS1",61.7,57,5.12,5.15,3.17
"49795",2163,0.53,"Ideal","E","VS2",61.8,55,5.21,5.24,3.23
"49796",2163,0.7,"Ideal","I","VS1",62.7,57,5.63,5.67,3.54
"49797",2163,0.7,"Ideal","F","SI2",60.1,57,5.78,5.81,3.48
"49798",2163,0.51,"Ideal","G","IF",61.3,56,5.15,5.19,3.16
"49799",2164,0.73,"Ideal","F","SI2",59.6,56,5.89,5.85,3.5
"49800",2164,0.78,"Muy bueno","J","SI1",58,61,6.07,6.13,3.54
"49801",2164,0.7,"Muy bueno","E","SI1",63.2,61,5.61,5.49,3.51
"49802",2164,0.57,"Ideal","E","VS1",61.5,55,5.35,5.37,3.3
"49803",2164,0.56,"Ideal","G","VVS1",62.3,55,5.31,5.25,3.29
"49804",2164,0.52,"Ideal","G","IF",61.5,56,5.21,5.16,3.19
"49805",2164,0.73,"Regular","F","SI2",59.2,64,5.92,5.83,3.48
"49806",2164,0.73,"Regular","F","SI2",53.4,65,6.19,6.15,3.3
"49807",2164,0.7,"Bueno","E","SI1",64.3,57,5.63,5.56,3.6
"49808",2165,0.82,"Ideal","G","SI2",61,55,6.04,5.99,3.67
"49809",2165,0.75,"Ideal","H","SI1",62.1,57,5.82,5.78,3.6
"49810",2165,0.5,"Ideal","E","VVS2",61.1,57,5.13,5.15,3.14
"49811",2165,0.5,"Ideal","F","VVS1",61,57,5.13,5.16,3.14
"49812",2165,0.5,"Ideal","F","VVS1",60.4,56,5.16,5.21,3.13
"49813",2165,0.71,"Bueno","I","SI1",59.9,65,5.71,5.74,3.43
"49814",2166,0.7,"Muy bueno","I","VS2",61.1,60,5.67,5.75,3.49
"49815",2166,0.59,"Ideal","G","VVS1",61.5,57,5.4,5.46,3.34
"49816",2166,0.61,"Ideal","G","VS1",61.6,55,5.45,5.49,3.37
"49817",2167,0.7,"Regular","D","SI2",65.6,55,5.59,5.5,3.64
"49818",2167,0.76,"Ideal","J","VVS2",62,57,5.86,5.81,3.62
"49819",2167,0.7,"Bueno","F","SI1",57.7,65,5.78,5.72,3.32
"49820",2167,0.73,"Ideal","I","VS1",62.1,54,5.77,5.8,3.59
"49821",2167,0.61,"Ideal","G","VS1",60.9,57,5.46,5.5,3.34
"49822",2167,0.61,"Ideal","G","VS1",61.9,56,5.43,5.45,3.37
"49823",2167,0.61,"Ideal","G","VS1",62.1,56,5.42,5.44,3.37
"49824",2167,0.7,"Bueno","F","SI1",63.1,64,5.61,5.58,3.53
"49825",2167,0.7,"Regular","F","SI1",65.9,59,5.53,5.49,3.63
"49826",2167,0.7,"Regular","F","SI1",64.8,60,5.57,5.54,3.6
"49827",2167,0.56,"Ideal","G","VVS2",60.7,56,5.33,5.32,3.23
"49828",2167,0.7,"Regular","D","SI2",64.5,60,5.53,5.47,3.55
"49829",2167,0.56,"Premium","G","VVS1",59.7,59,5.41,5.35,3.21
"49830",2167,0.7,"Premium","D","SI2",58.3,61,5.74,5.7,3.33
"49831",2167,0.56,"Premium","E","VS2",59.9,58,5.37,5.34,3.21
"49832",2167,0.84,"Regular","D","SI2",64.5,60,5.92,5.84,3.79
"49833",2167,0.6,"Regular","G","VVS2",57.9,67,5.66,5.47,3.23
"49834",2168,0.5,"Muy bueno","E","VVS2",59.3,56,5.25,5.3,3.13
"49835",2168,0.72,"Muy bueno","H","SI1",63.7,57,5.66,5.7,3.62
"49836",2168,0.82,"Premium","J","SI1",61.2,58,5.99,6.04,3.68
"49837",2168,0.52,"Ideal","F","VVS2",61.6,57,5.16,5.2,3.19
"49838",2168,0.52,"Ideal","F","VVS2",62,55,5.16,5.2,3.21
"49839",2168,0.54,"Ideal","F","VVS2",61.9,56,5.2,5.23,3.23
"49840",2168,0.71,"Ideal","F","SI2",61.6,56,5.73,5.67,3.51
"49841",2169,0.59,"Ideal","G","VVS2",62.2,56,5.35,5.39,3.34
"49842",2169,0.71,"Premium","H","VS2",61.3,58,5.76,5.82,3.55
"49843",2169,0.71,"Premium","F","SI2",62.1,60,5.68,5.62,3.51
"49844",2169,0.78,"Ideal","J","SI1",61.1,56,5.95,5.97,3.64
"49845",2169,0.71,"Premium","F","SI2",62.3,60,5.7,5.67,3.54
"49846",2170,0.74,"Muy bueno","J","VS1",62.7,58,5.75,5.8,3.62
"49847",2170,0.53,"Muy bueno","D","VS1",60.5,58,5.27,5.3,3.2
"49848",2170,0.72,"Muy bueno","G","SI1",63.6,56,5.69,5.72,3.63
"49849",2170,0.7,"Premium","G","SI1",60.3,58,5.73,5.77,3.47
"49850",2170,0.56,"Ideal","D","VS1",62.6,59,5.24,5.31,3.3
"49851",2170,0.72,"Ideal","G","SI2",61.6,54,5.78,5.82,3.57
"49852",2170,0.87,"Premium","F","I1",59.1,58,6.25,6.21,3.68
"49853",2171,0.71,"Muy bueno","G","SI2",62.4,59,5.68,5.7,3.55
"49854",2171,0.71,"Muy bueno","G","SI2",62.4,54,5.72,5.76,3.58
"49855",2171,0.63,"Premium","E","VS1",60.4,58,5.59,5.64,3.39
"49856",2171,0.67,"Premium","H","VVS2",60.6,61,5.65,5.61,3.41
"49857",2171,0.67,"Muy bueno","F","VS2",63.2,60,5.55,5.5,3.49
"49858",2171,0.6,"Ideal","E","VS1",61,56,5.44,5.47,3.33
"49859",2171,0.7,"Ideal","F","SI2",61.8,56,5.69,5.71,3.52
"49860",2171,0.77,"Premium","E","SI2",62.5,60,5.84,5.8,3.64
"49861",2172,0.59,"Ideal","E","VS1",61.6,57,5.35,5.39,3.31
"49862",2172,0.57,"Premium","H","VVS1",61.6,58,5.39,5.35,3.31
"49863",2173,0.62,"Ideal","G","VS1",62,56,5.45,5.49,3.39
"49864",2173,0.71,"Premium","I","SI1",60.2,58,5.83,5.76,3.49
"49865",2173,0.71,"Ideal","F","SI2",62.2,56,5.76,5.7,3.56
"49866",2174,0.51,"Bueno","D","VVS2",63.1,58,5.07,5.1,3.21
"49867",2174,0.72,"Bueno","I","VS2",60.1,60.5,5.76,5.85,3.48
"49868",2175,0.82,"Muy bueno","J","SI2",62,58,5.93,5.98,3.69
"49869",2175,0.7,"Muy bueno","G","SI1",62.1,56,5.64,5.67,3.51
"49870",2175,0.53,"Muy bueno","F","VVS2",61.4,57,5.2,5.22,3.2
"49871",2175,0.53,"Ideal","F","VVS2",62.2,54,5.19,5.22,3.24
"49872",2175,0.53,"Ideal","F","VVS2",62.1,56,5.15,5.22,3.22
"49873",2175,0.71,"Ideal","H","VS1",61.6,57,5.74,5.79,3.55
"49874",2175,0.59,"Ideal","D","VS1",60.9,56,5.39,5.44,3.3
"49875",2175,0.76,"Premium","I","VS2",62.8,61,5.78,5.74,3.62
"49876",2176,0.7,"Premium","H","SI1",62,61,6.65,5.69,3.46
"49877",2176,0.7,"Premium","H","SI1",60.9,62,5.72,5.67,3.47
"49878",2176,0.7,"Muy bueno","H","SI1",63.4,61,5.62,5.58,3.55
"49879",2176,0.7,"Bueno","H","SI1",63.8,58,5.66,5.59,3.59
"49880",2176,0.7,"Regular","H","SI1",64.5,59,5.54,5.51,3.56
"49881",2176,0.7,"Premium","H","SI1",60.3,55,5.8,5.75,3.48
"49882",2176,0.7,"Bueno","H","SI1",60.2,64,5.72,5.65,3.42
"49883",2177,0.7,"Muy bueno","F","SI2",56.9,62,5.87,5.9,3.35
"49884",2177,0.72,"Ideal","G","SI2",61.7,56,5.76,5.71,3.54
"49885",2177,0.7,"Premium","G","SI2",61.1,60,5.67,5.62,3.45
"49886",2177,0.63,"Premium","H","VVS1",61.3,61,5.49,5.44,3.35
"49887",2177,0.53,"Ideal","F","VVS2",62,57,5.17,5.2,3.21
"49888",2177,0.65,"Ideal","H","VVS1",62.4,54,5.55,5.57,3.47
"49889",2177,0.61,"Ideal","G","VS1",62.4,55,5.39,5.44,3.38
"49890",2177,0.57,"Ideal","E","VS1",62,55,5.31,5.34,3.3
"49891",2177,0.51,"Ideal","D","VS1",61.9,57,5.17,5.14,3.19
"49892",2177,0.54,"Ideal","G","IF",61.5,56,5.28,5.25,3.24
"49893",2177,0.72,"Muy bueno","I","VS2",63.3,59,5.66,5.62,3.57
"49894",2177,0.54,"Ideal","D","VS2",60,56,5.39,5.28,3.2
"49895",2177,0.6,"Muy bueno","E","VS1",63.2,56,5.39,5.3,3.38
"49896",2177,0.7,"Ideal","G","SI2",62.7,57,5.62,5.6,3.52
"49897",2177,0.59,"Premium","E","VS2",60.8,57,5.42,5.37,3.28
"49898",2177,0.72,"Ideal","J","VS1",61.1,56,5.84,5.82,3.56
"49899",2178,0.65,"Muy bueno","G","VVS2",61.3,59,5.51,5.61,3.41
"49900",2178,0.66,"Ideal","H","VS2",61.4,56,5.62,5.65,3.46
"49901",2178,0.62,"Ideal","G","VS1",62.4,57,5.44,5.46,3.4
"49902",2178,0.71,"Ideal","H","SI2",62.7,57,5.66,5.69,3.56
"49903",2178,0.71,"Ideal","I","SI1",61.9,56,5.7,5.73,3.54
"49904",2179,0.61,"Muy bueno","E","SI1",63.9,54,5.38,5.42,3.45
"49905",2179,0.74,"Muy bueno","E","SI2",61.7,56,5.76,5.9,3.6
"49906",2180,0.5,"Muy bueno","G","VVS1",63.7,58,5.01,5.04,5.06
"49907",2180,0.75,"Muy bueno","H","SI2",63,58,5.76,5.79,3.64
"49908",2180,0.75,"Muy bueno","I","SI1",59.1,58,5.87,5.91,3.48
"49909",2180,0.54,"Ideal","F","VVS2",62.1,54,5.24,5.26,3.26
"49910",2181,0.71,"Premium","G","SI1",58.9,62,5.85,5.79,3.43
"49911",2181,0.71,"Premium","H","VS2",62.8,59,5.68,5.63,3.55
"49912",2182,0.61,"Ideal","G","VS1",61.5,56,5.48,5.5,3.38
"49913",2182,0.63,"Ideal","F","VS2",61.2,56,5.56,5.51,3.39
"49914",2183,0.7,"Ideal","F","SI2",61.1,56,5.71,5.78,3.51
"49915",2183,0.5,"Bueno","E","VVS2",58.9,61,5.18,5.2,3.06
"49916",2184,0.7,"Premium","F","SI1",62.6,55,5.65,4.5,3
"49917",2184,0.71,"Muy bueno","G","SI1",62.9,56,5.68,5.73,3.59
"49918",2184,0.7,"Ideal","H","SI1",61.2,56,5.69,5.74,3.5
"49919",2184,0.7,"Premium","G","SI1",61.8,59,5.68,5.59,3.48
"49920",2184,0.7,"Muy bueno","G","SI1",63.3,61,5.6,5.55,3.53
"49921",2184,0.7,"Premium","G","SI1",62,61,5.67,5.62,3.5
"49922",2184,0.73,"Ideal","J","SI1",62,55,5.75,5.86,3.6
"49923",2184,0.77,"Bueno","I","VS1",64.1,55,5.8,5.86,3.73
"49924",2184,0.77,"Regular","I","VS1",65.1,57,5.65,5.77,3.72
"49925",2184,0.7,"Muy bueno","G","SI1",63.5,61,5.64,5.61,3.57
"49926",2184,0.7,"Muy bueno","E","SI1",59.1,63,5.89,5.81,3.46
"49927",2184,0.7,"Premium","H","SI2",60.2,61,5.76,5.66,3.44
"49928",2184,0.7,"Ideal","H","VS2",61.4,54,5.77,5.66,3.51
"49929",2184,0.7,"Premium","F","SI2",62.9,60,5.57,5.49,3.48
"49930",2184,0.7,"Premium","F","SI2",62.9,57,5.64,5.61,3.53
"49931",2184,0.7,"Premium","F","SI2",59.8,56,5.78,5.73,3.44
"49932",2184,0.7,"Ideal","H","SI1",62,55,5.71,5.68,3.53
"49933",2184,0.7,"Premium","H","VS2",62.2,58,5.74,5.68,3.55
"49934",2185,0.51,"Premium","E","VVS2",62.1,57,5.18,5.15,3.21
"49935",2185,0.71,"Muy bueno","I","VS2",62.8,59,5.64,5.67,3.55
"49936",2185,0.71,"Muy bueno","I","VS2",60.4,60,5.72,5.8,3.48
"49937",2185,0.58,"Bueno","E","VS1",58.6,64,5.4,5.46,3.18
"49938",2187,0.7,"Ideal","I","SI1",62.6,56,5.66,5.69,3.55
"49939",2187,0.7,"Bueno","H","VS2",58.9,65,5.69,5.76,3.37
"49940",2187,0.7,"Bueno","H","VS2",56.7,63,5.87,5.92,3.34
"49941",2188,0.63,"Muy bueno","G","VVS2",63.3,59.2,5.42,5.44,3.44
